2019-10-01 10:07:16,997 sentinelhub.download DEBUG    Successful download from https://services.sentinel-hub.com/ogc/wcs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wcs&MAXCC=80.0&ShowLogo=False&Transparent=True&EvalScript=cmV0dXJuIFtCMDIsIEIwMywgQjA0LCBCMDgsIEIxMSwgQjEyXTs%3D&BBOX=521315.3085657184%2C5722081.1415329%2C523716.9414061075%2C5724655.036680756&FORMAT=image%2Ftiff%3Bdepth%3D32f&CRS=EPSG%3A32635&TIME=2019-05-24T09%3A26%3A06%2F2019-05-24T09%3A26%3A06&RESX=10m&RESY=10m&COVERAGE=BANDS-S2-L1C&REQUEST=GetCoverage&VERSION=1.1.2
2019-10-01 10:07:16,997 sentinelhub.download DEBUG    data_type=MimeType.TIFF_d32f
2019-10-01 10:07:22,187 urllib3.connectionpool DEBUG    https://services.sentinel-hub.com:443 "GET /ogc/wfs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wfs&REQUEST=GetFeature&TYPENAMES=S2.TILE&BBOX=523716.9414061075%2C5722081.1415329%2C526118.5742464965%2C5724655.036680756&OUTPUTFORMAT=application%2Fjson&SRSNAME=EPSG%3A32635&TIME=2019-04-01T00%3A00%3A00%2F2019-05-31T23%3A59%3A59&MAXCC=80.0&MAXFEATURES=100&FEATURE_OFFSET=0 HTTP/1.1" 200 None
2019-10-01 10:07:22,610 sentinelhub.download DEBUG    Successful download from https://services.sentinel-hub.com/ogc/wfs/b5be8d62-3224-4c9a-be03-c06aef8d2b79?SERVICE=wfs&REQUEST=GetFeature&TYPENAMES=S2.TILE&BBOX=523716.9414061075%2C5722081.1415329%2C526118.5742464965%2C5724655.036680756&OUTPUTFORMAT=application%2Fjson&SRSNAME=EPSG%3A32635&TIME=2019-04-01T00%3A00%3A00%2F2019-05-31T23%3A59%3A59&MAXCC=80.0&MAXFEATURES=100&FEATURE_OFFSET=0
2019-10-01 10:07:22,610 sentinelhub.download DEBUG    data_type=MimeType.JSON
2019-10-01 10:07:22,610 sentinelhub.ogc DEBUG    dates=[datetime.datetime(2019, 4, 1, 9, 16, 6), datetime.datetime(2019, 4, 4, 9, 39, 6), datetime.datetime(2019, 4, 6, 9, 26, 39), datetime.datetime(2019, 4, 9, 9, 29, 53), datetime.datetime(2019, 4, 11, 9, 17, 27), datetime.datetime(2019, 4, 14, 9, 39, 53), datetime.datetime(2019, 4, 19, 9, 34, 38), datetime.datetime(2019, 4, 21, 9, 31, 57), datetime.datetime(2019, 4, 24, 9, 33, 51), datetime.datetime(2019, 4, 26, 9, 32, 36), datetime.datetime(2019, 5, 4, 9, 26, 7), datetime.datetime(2019, 5, 9, 9, 26, 3), datetime.datetime(2019, 5, 19, 9, 26, 3), datetime.datetime(2019, 5, 24, 9, 26, 6), datetime.datetime(2019, 5, 24, 9, 26, 13), datetime.datetime(2019, 5, 26, 9, 16, 5), datetime.datetime(2019, 5, 29, 9, 26, 5), datetime.datetime(2019, 5, 31, 9, 16, 10)]
2019-10-01 10:07:22,610 sentinelhub.ogc DEBUG    filename=wcs_BANDS-S2-L1C_EPSG32635_523716.9414061075_5722081.1415329_526118.5742464965_5724655.036680756_2019-04-01T09-16-06_10mX10m_EvalScript_return[B02,B03,B04,B08,B11,B12]_ShowLogo_False_Transparent_True_tiff_depth=32f.tiff
2019-10-01 10:07:22,610 sentinelhub.ogc DEBUG    filename=wcs_BANDS-S2-L1C_EPSG32635_523716.9414061075_5722081.1415329_526118.5742464965_5724655.036680756_2019-04-04T09-39-06_10mX10m_EvalScript_return[B02,B03,B04,B08,B11,B12]_ShowLogo_False_Transparent_True_tiff_depth=32f.tiff
2019-10-01 10:07:22,610 sentinelhub.ogc DEBUG    filename=wcs_BANDS-S2-L1C_EPSG32635_523716.9414061075_5722081.1415329_526118.5742464965_5724655.036680756_2019-04-06T09-26-39_10mX10m_EvalScript_return[B02,B03,B04,B08,B11,B12]_ShowLogo_False_Transparent_True_tiff_depth=32f.tiff
2019-10-01 10:07:22,610 sentinelhub.ogc DEBUG    filename=wcs_BANDS-S2-L1C_EPSG32635_523716.9414061075_5722081.1415329_526118.5742464965_5724655.036680756_2019-04-09T09-29-53_10mX10m_EvalScript_return[B02,B03,B04,B08,B11,B12]_ShowLogo_False_Transparent_True_tiff_depth=32f.tiff
